ID,Date,Company,Title,Location,Link
385,2023-08-13,RedMane Technology LLC,Python Engineer - D ML- FNLP - D Chicago,"Chicago, IL",https://www.linkedin.com/jobs/view/python-engineer-d-ml-fnlp-d-chicago-at-redmane-technology-llc-3693468721?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=AbYBTE%2F8bSupCEYNaAr4mw%3D%3D&position=12&pageNum=15&trk=public_jobs_jserp-result_search-card
386,2023-09-01,LanzaTech,Associate Software Engineer (Bioinformatics) - Hybrid,"Skokie, IL",https://www.linkedin.com/jobs/view/associate-software-engineer-bioinformatics-hybrid-at-lanzatech-3703149583?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=WZK9M0rZZObINlG9MhVOBQ%3D%3D&position=13&pageNum=15&trk=public_jobs_jserp-result_search-card
387,2023-09-28,Shure Incorporated,Embedded Software Development Intern,"Niles, IL",https://www.linkedin.com/jobs/view/embedded-software-development-intern-at-shure-incorporated-3714053907?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=NKnPDNhEKgTogPGic6jm4A%3D%3D&position=14&pageNum=15&trk=public_jobs_jserp-result_search-card
388,2023-06-10,SynergisticIT,Entry Level Coder/Programmer/Data Scientist/Analyst,"Chicago, IL",https://www.linkedin.com/jobs/view/entry-level-coder-programmer-data-scientist-analyst-at-synergisticit-3649695374?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=Y8814TxkIZGW%2FUuMD5QyOA%3D%3D&position=15&pageNum=15&trk=public_jobs_jserp-result_search-card
389,2023-07-20,Enexus Global Inc.,Quality Assurance Automation Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-enexus-global-inc-3671418063?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=BPM5GFM5%2F18leD%2F7IRSS6Q%3D%3D&position=16&pageNum=15&trk=public_jobs_jserp-result_search-card
390,2023-08-28,Fingerprint for Success (F4S),Expression of Interest: Software Engineer Intern,"Chicago, IL",https://www.linkedin.com/jobs/view/expression-of-interest-software-engineer-intern-at-fingerprint-for-success-f4s-3725459496?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=D5zsb8TJD%2FU%2BNzUXL%2FNYnA%3D%3D&position=17&pageNum=15&trk=public_jobs_jserp-result_search-card
391,2023-04-17,AlphaGrep,Quantitative Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/quantitative-developer-at-alphagrep-3604792186?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=x31kCmR3UmLMMOFONknEHA%3D%3D&position=18&pageNum=15&trk=public_jobs_jserp-result_search-card
392,2023-04-19,ALTEN,Java & SQL Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-sql-developer-at-alten-3569980350?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=qmk91vuh4Qj9T06RGio7GA%3D%3D&position=19&pageNum=15&trk=public_jobs_jserp-result_search-card
393,2023-09-09,"RIT Solutions, Inc.",C/C++ Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/c-c%2B%2B-developer-at-rit-solutions-inc-3708981750?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=WcsIFV%2BA5dZ2kI4b4DjN4w%3D%3D&position=20&pageNum=15&trk=public_jobs_jserp-result_search-card
394,2023-09-30,CNH Industrial,"Embedded Software Engineering Intern, GNSS","Oak Brook, IL",https://www.linkedin.com/jobs/view/embedded-software-engineering-intern-gnss-at-cnh-industrial-3715381453?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=Pl5VC%2FeUhwp6caRuAJY4ng%3D%3D&position=21&pageNum=15&trk=public_jobs_jserp-result_search-card
395,2023-06-22,IVY TECH SOLUTIONS INC,API Backend developer,"Chicago, IL",https://www.linkedin.com/jobs/view/api-backend-developer-at-ivy-tech-solutions-inc-3667173915?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=WYHFT%2FnwgQqbMWqFcYFphQ%3D%3D&position=22&pageNum=15&trk=public_jobs_jserp-result_search-card
396,2023-09-05,"Resource Informatics Group, Inc",Developer Specialist Full Stack Web,"Chicago, IL",https://www.linkedin.com/jobs/view/developer-specialist-full-stack-web-at-resource-informatics-group-inc-3705373228?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=Om%2FzzRoJVI5FO0ANo%2Btdtg%3D%3D&position=23&pageNum=15&trk=public_jobs_jserp-result_search-card
397,2023-08-22,Akuna Capital,Software Engineer - ETL,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-etl-at-akuna-capital-3697378905?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=TSWcMzpqdOHv%2FI7cX69U2g%3D%3D&position=24&pageNum=15&trk=public_jobs_jserp-result_search-card
398,2023-09-28,Stripe,"Machine Learning Engineer, Identity","Chicago, IL",https://www.linkedin.com/jobs/view/machine-learning-engineer-identity-at-stripe-3729462205?refId=PBd7MAVbcxczzt%2BY%2BonFVA%3D%3D&trackingId=gL0QNMatNu6X%2FEl37f9yaA%3D%3D&position=25&pageNum=15&trk=public_jobs_jserp-result_search-card
399,2023-07-10,eStaffing Inc.,"Software Developer 2 - Chicago, IL, 60606","Chicago, IL",https://www.linkedin.com/jobs/view/software-developer-2-chicago-il-60606-at-estaffing-inc-3683860055?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=o5yLEUOhvBWeJZm669ov7w%3D%3D&position=1&pageNum=16&trk=public_jobs_jserp-result_search-card
400,2023-09-28,Shure Incorporated,Cloud Application Software Development Intern,"Niles, IL",https://www.linkedin.com/jobs/view/cloud-application-software-development-intern-at-shure-incorporated-3714059006?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=1N22zK1xceXYqHnr02dv3g%3D%3D&position=2&pageNum=16&trk=public_jobs_jserp-result_search-card
401,2023-09-14,Steneral Consulting,Hybrid Work - Need React/Sitecore Developer in Dallas TX or Chicago IL,"Chicago, IL",https://www.linkedin.com/jobs/view/hybrid-work-need-react-sitecore-developer-in-dallas-tx-or-chicago-il-at-steneral-consulting-3716356058?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=G2P74C4S0lWlBii3sMe36A%3D%3D&position=3&pageNum=16&trk=public_jobs_jserp-result_search-card
402,2023-09-11,TAG - The Aspen Group,UI Test Software Engineer for Patient Financing,"Chicago, IL",https://www.linkedin.com/jobs/view/ui-test-software-engineer-for-patient-financing-at-tag-the-aspen-group-3691495938?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=JDlt2CcqMlGBZ4QdbXNS%2FQ%3D%3D&position=4&pageNum=16&trk=public_jobs_jserp-result_search-card
403,2023-09-21,Canonical,Software Engineer - Python and K8s,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-python-and-k8s-at-canonical-3726156078?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=wW4n2Tli5YZboMx2PePKgg%3D%3D&position=5&pageNum=16&trk=public_jobs_jserp-result_search-card
404,2023-07-13,Diverse Lynx,Java Full Stack Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-full-stack-developer-at-diverse-lynx-3664617486?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=tr4L3RndVgeBCRmr2iXvRg%3D%3D&position=6&pageNum=16&trk=public_jobs_jserp-result_search-card
405,2023-08-22,Michael Page,React/.NET Developer (4-8),"Chicago, IL",https://www.linkedin.com/jobs/view/react-net-developer-4-8-at-michael-page-3692384479?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=bJXe70fi9r3lVyMInYacKg%3D%3D&position=7&pageNum=16&trk=public_jobs_jserp-result_search-card
406,2023-10-09,Noir,.NET Software Engineer – Chicago,"Chicago, IL",https://www.linkedin.com/jobs/view/net-software-engineer-%E2%80%93-chicago-at-noir-3734298786?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=yluir1zZ%2FM8YZSgqwseWcg%3D%3D&position=8&pageNum=16&trk=public_jobs_jserp-result_search-card
407,2023-09-29,Level Ex,Build Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/build-engineer-at-level-ex-3729913619?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=ycU3LIjbU63k95Rk3oU2tg%3D%3D&position=9&pageNum=16&trk=public_jobs_jserp-result_search-card
408,2023-06-09,DeRisk Technologies,Data Centre Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/data-centre-engineer-at-derisk-technologies-3632412759?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=vVzgFiQA0vi9Q4o6YjIW6w%3D%3D&position=10&pageNum=16&trk=public_jobs_jserp-result_search-card
409,2023-08-19,Michael Page,Software Engineer - C#/Azure/React - Logistics,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-c%23-azure-react-logistics-at-michael-page-3691221958?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=pmBHCWaqT54JJ1lA%2FhVoOA%3D%3D&position=11&pageNum=16&trk=public_jobs_jserp-result_search-card
410,2023-10-09,Motorola Solutions,Embedded Software Engineer,"Schaumburg, IL",https://www.linkedin.com/jobs/view/embedded-software-engineer-at-motorola-solutions-3736141226?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=DV7VLSdGml4q2nzMno834w%3D%3D&position=12&pageNum=16&trk=public_jobs_jserp-result_search-card
411,2023-09-23,Motion Recruitment,Fullstack Python Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/fullstack-python-engineer-at-motion-recruitment-3707401954?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=jkCkSb2kZtgtpYxwejyezw%3D%3D&position=13&pageNum=16&trk=public_jobs_jserp-result_search-card
412,2023-09-29,Talener,Lead Software Engineer - Node.JS,"Chicago, IL",https://www.linkedin.com/jobs/view/lead-software-engineer-node-js-at-talener-3672474460?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=zFCRzudXI8X5dUpLvTMbDg%3D%3D&position=14&pageNum=16&trk=public_jobs_jserp-result_search-card
413,2023-09-08,Michael Page,Frontend React Engineer (4-7 years of experience),"Chicago, IL",https://www.linkedin.com/jobs/view/frontend-react-engineer-4-7-years-of-experience-at-michael-page-3708171909?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=pRJgNoO4SBvkmI%2BApMeARQ%3D%3D&position=15&pageNum=16&trk=public_jobs_jserp-result_search-card
414,2023-09-02,Allnessjobs,Java Full Stack Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-full-stack-developer-at-allnessjobs-3727943524?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=%2BSCpmB3cZ184NvK9U9Q8Rw%3D%3D&position=16&pageNum=16&trk=public_jobs_jserp-result_search-card
415,2023-10-07,UScellular,"Developer, Data Integration","Chicago, IL",https://www.linkedin.com/jobs/view/developer-data-integration-at-uscellular-3696055334?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=3wfClBsyxOTWcB6Jn7Mytw%3D%3D&position=17&pageNum=16&trk=public_jobs_jserp-result_search-card
416,2023-09-14,LandscapeHub,Sr Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/sr-software-engineer-at-landscapehub-3720911008?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=G8fmCcWL775hlBghcK6G0g%3D%3D&position=18&pageNum=16&trk=public_jobs_jserp-result_search-card
417,2023-07-08,"Roy Talman & Associates, Inc.",C++ Trading Systems Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/c%2B%2B-trading-systems-developer-at-roy-talman-associates-inc-3682789240?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=lzE9IMKmw8AJCiwXqTXrMQ%3D%3D&position=19&pageNum=16&trk=public_jobs_jserp-result_search-card
418,2023-10-02,"Tech Brains Solutions, Inc.",Windows System Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/windows-system-engineer-at-tech-brains-solutions-inc-3732304528?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=SYTvoWy7bZ%2Bkfyo1FRVq0w%3D%3D&position=20&pageNum=16&trk=public_jobs_jserp-result_search-card
419,2023-07-10,Ageatia Global Solutions,.Net Developer,"Lisle, IL",https://www.linkedin.com/jobs/view/net-developer-at-ageatia-global-solutions-3682155961?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=1laCf3pL%2BCuOcTfptRu8VA%3D%3D&position=21&pageNum=16&trk=public_jobs_jserp-result_search-card
420,2023-08-31,MindPal,Senior Python Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-python-developer-at-mindpal-3708562982?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=wvtwxwBV2VaeXPhXPhpN9g%3D%3D&position=22&pageNum=16&trk=public_jobs_jserp-result_search-card
421,2023-09-07,Capgemini,Angular and Node JS Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/angular-and-node-js-developer-at-capgemini-3712635610?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=b3ewdJehMQ6fUihC4cVmnw%3D%3D&position=23&pageNum=16&trk=public_jobs_jserp-result_search-card
422,2023-09-29,Suncap Technology,"Java Fullstack Developer / Chicago, IL , ( Onsite ), 6+ Months C2H","Chicago, IL",https://www.linkedin.com/jobs/view/java-fullstack-developer-chicago-il-onsite-6%2B-months-c2h-at-suncap-technology-3726563472?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=qeKwdP55R063gPTYXscN5w%3D%3D&position=24&pageNum=16&trk=public_jobs_jserp-result_search-card
423,2023-09-28,Stripe,"Backend Engineer, Risk & Compliance Platform","Chicago, IL",https://www.linkedin.com/jobs/view/backend-engineer-risk-compliance-platform-at-stripe-3730040255?refId=KM9hGYsZpOwQqbyYMUqEcQ%3D%3D&trackingId=z0blyvV4ViYkfzUgHPEY%2Bg%3D%3D&position=25&pageNum=16&trk=public_jobs_jserp-result_search-card
424,2023-08-30,"Cybertec, Inc",Back-End API Developer (Oracle & SQL),"Chicago, IL",https://www.linkedin.com/jobs/view/back-end-api-developer-oracle-sql-at-cybertec-inc-3700618929?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=ikW4L8v1ymbm4i3Qcz%2FWww%3D%3D&position=1&pageNum=17&trk=public_jobs_jserp-result_search-card
425,2023-05-05,Cardiosense,Embedded Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/embedded-engineer-at-cardiosense-3622732990?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=FTexUE2MInLxDpIbmwAzrA%3D%3D&position=2&pageNum=17&trk=public_jobs_jserp-result_search-card
426,2023-05-31,CloudQ,DevOps Engineer (Hybrid),"Chicago, IL",https://www.linkedin.com/jobs/view/devops-engineer-hybrid-at-cloudq-3621783433?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=kgT4rsCSc1%2BS5%2FKqq79j4A%3D%3D&position=3&pageNum=17&trk=public_jobs_jserp-result_search-card
427,2023-10-07,SysMind,QA Automation Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/qa-automation-engineer-at-sysmind-3729769952?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=FSe9hdWdG9RCRgVGEmnSdA%3D%3D&position=4&pageNum=17&trk=public_jobs_jserp-result_search-card
428,2023-10-09,maven,Software Engineer - Quantitative Strategies,Greater Chicago Area,https://www.linkedin.com/jobs/view/software-engineer-quantitative-strategies-at-maven-3734758133?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=v%2FnGct4Idd8Czn%2FHOv7mSg%3D%3D&position=5&pageNum=17&trk=public_jobs_jserp-result_search-card
429,2023-10-06,Foxbox Digital,Mobile Engineer/Flutter- LATAM Hourly,"Chicago, IL",https://www.linkedin.com/jobs/view/mobile-engineer-flutter-latam-hourly-at-foxbox-digital-3735224186?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=Ey%2FKUc43nNipl8MG13lY2w%3D%3D&position=6&pageNum=17&trk=public_jobs_jserp-result_search-card
430,2023-09-07,University of Chicago,Senior Software Engineer - Javascript (Web),"Chicago, IL",https://www.linkedin.com/jobs/view/senior-software-engineer-javascript-web-at-university-of-chicago-3714712844?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=dQ8QUNrv8ibxByv0VSXPzw%3D%3D&position=7&pageNum=17&trk=public_jobs_jserp-result_search-card
431,2023-06-22,IVY TECH SOLUTIONS INC,Front End Engineers,"Chicago, IL",https://www.linkedin.com/jobs/view/front-end-engineers-at-ivy-tech-solutions-inc-3667178221?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=%2Buj2Y5SeeaWeLy9kZLVazA%3D%3D&position=8&pageNum=17&trk=public_jobs_jserp-result_search-card
432,2023-09-21,Pangea Money Transfer,Senior Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-software-engineer-at-pangea-money-transfer-3687327405?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=XAZ38epU1LszUjGGQ7uk2w%3D%3D&position=9&pageNum=17&trk=public_jobs_jserp-result_search-card
433,2023-07-10,Skiltrek,C# Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/c%23-developer-at-skiltrek-3682151782?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=wbSV02eG38nYPtM8IeXuPg%3D%3D&position=10&pageNum=17&trk=public_jobs_jserp-result_search-card
434,2023-08-15,Steneral Consulting,Salesforce Software Engineer || Remote,"Schaumburg, IL",https://www.linkedin.com/jobs/view/salesforce-software-engineer-remote-at-steneral-consulting-3691482511?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=VRTPcVAi8VlD3YhJUCEURA%3D%3D&position=11&pageNum=17&trk=public_jobs_jserp-result_search-card
435,2023-09-20,"SMS Assist, L.L.C.",Senior Software Developer I,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-software-developer-i-at-sms-assist-l-l-c-3719526999?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=kVryC9cqzJe9RNExcHZ0hA%3D%3D&position=12&pageNum=17&trk=public_jobs_jserp-result_search-card
436,2023-09-28,Shure Incorporated,Cloud Software Development Intern,"Niles, IL",https://www.linkedin.com/jobs/view/cloud-software-development-intern-at-shure-incorporated-3714053916?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=goMy7Yw0G5meEQuZtAWHVg%3D%3D&position=13&pageNum=17&trk=public_jobs_jserp-result_search-card
437,2023-10-07,ecocareers,Staff Software Engineer (Front End),"Chicago, IL",https://www.linkedin.com/jobs/view/staff-software-engineer-front-end-at-ecocareers-3735493801?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=AHqWUVrKELjLuQCOTcLkmg%3D%3D&position=14&pageNum=17&trk=public_jobs_jserp-result_search-card
438,2023-09-03,"Donato Technologies, Inc.",Java Alfresco Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-alfresco-developer-at-donato-technologies-inc-3727979755?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=bGH7y2nX1CogAVw44DxmPA%3D%3D&position=15&pageNum=17&trk=public_jobs_jserp-result_search-card
439,2023-06-22,IVY TECH SOLUTIONS INC,Java Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-developer-at-ivy-tech-solutions-inc-3667175696?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=PPWHmKI0LZ0gIH%2FpVoLTJg%3D%3D&position=16&pageNum=17&trk=public_jobs_jserp-result_search-card
440,2023-10-04,Northern Trust Corporation,Programmer (IT),"Chicago, IL",https://www.linkedin.com/jobs/view/programmer-it-at-northern-trust-corporation-3733189159?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=FyYw%2BF18AqpHOSk%2FryogDw%3D%3D&position=17&pageNum=17&trk=public_jobs_jserp-result_search-card
441,2023-10-02,Baxter & Woodman,Artificial Intelligence Intern,"Chicago, IL",https://www.linkedin.com/jobs/view/artificial-intelligence-intern-at-baxter-woodman-3731647521?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=z%2BsCKqcxY%2Bf%2Fc%2FSU1fz6uw%3D%3D&position=18&pageNum=17&trk=public_jobs_jserp-result_search-card
442,2023-08-08,Crowd Favorite,Senior Open Source Web Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-open-source-web-developer-at-crowd-favorite-3689124167?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=jCAi0okLbNuiHfjUzEemmg%3D%3D&position=19&pageNum=17&trk=public_jobs_jserp-result_search-card
443,2023-09-16,"Kelly Science, Engineering, Technology & Telecom",Full Stack .Net Developer,"Lisle, IL",https://www.linkedin.com/jobs/view/full-stack-net-developer-at-kelly-science-engineering-technology-telecom-3691773829?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=gmEF2A0TdDNoeg0VYwaivg%3D%3D&position=20&pageNum=17&trk=public_jobs_jserp-result_search-card
444,2023-10-04,ecocareers,Staff Software Engineer (Front End),"Chicago, IL",https://www.linkedin.com/jobs/view/staff-software-engineer-front-end-at-ecocareers-3733195511?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=jTPOOTp2BpBkC5M2pwPPnA%3D%3D&position=21&pageNum=17&trk=public_jobs_jserp-result_search-card
445,2023-07-28,Jump Trading Group,"Software Engineer, Compliance","Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-compliance-at-jump-trading-group-3628112306?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=9ritrf%2FyjL4MIEBQFxl18Q%3D%3D&position=22&pageNum=17&trk=public_jobs_jserp-result_search-card
446,2023-08-05,Motion Recruitment,Frontend Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/frontend-developer-at-motion-recruitment-3707234741?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=5Urd7Bv1D1VCvv3L1kawTQ%3D%3D&position=23&pageNum=17&trk=public_jobs_jserp-result_search-card
447,2023-08-09,Wise Skulls,UI Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/ui-developer-at-wise-skulls-3708857177?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=JPWCvxrQb96xtMuAYEIcrg%3D%3D&position=24&pageNum=17&trk=public_jobs_jserp-result_search-card
448,2023-08-15,Michael Page,Sr. Software Engineer (C#/.NET/React),"Chicago, IL",https://www.linkedin.com/jobs/view/sr-software-engineer-c%23-net-react-at-michael-page-3688181433?refId=jbYp6BBrGadMzricwYE4WQ%3D%3D&trackingId=7c5dnKuG1zfmhALqY5ODow%3D%3D&position=25&pageNum=17&trk=public_jobs_jserp-result_search-card
449,2023-10-10,JPMorgan Chase & Co.,Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-jpmorgan-chase-co-3724309466?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=sdkoothV4k9EFbjb%2Fo4z2A%3D%3D&position=1&pageNum=18&trk=public_jobs_jserp-result_search-card
450,2023-05-28,minware,Senior Full Stack Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/senior-full-stack-engineer-at-minware-3641790479?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=lUrAcxJOKo%2BYEkpEYcDYmQ%3D%3D&position=2&pageNum=18&trk=public_jobs_jserp-result_search-card
451,2023-10-06,Slack,"Staff Software Engineer - Fullstack, Quip","Chicago, IL",https://www.linkedin.com/jobs/view/staff-software-engineer-fullstack-quip-at-slack-3735169140?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=ywJ5NYj9xHMJN7o4N4IpLA%3D%3D&position=3&pageNum=18&trk=public_jobs_jserp-result_search-card
452,2023-07-14,TekWissen ®,Software Dev Engineer I,"Chicago, IL",https://www.linkedin.com/jobs/view/software-dev-engineer-i-at-tekwissen-%C2%AE-3664882651?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=pcgJmErGEBlg5u9F1%2BYQkA%3D%3D&position=4&pageNum=18&trk=public_jobs_jserp-result_search-card
453,2023-08-26,Wise Skulls,Java Springboot Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-springboot-developer-at-wise-skulls-3723072143?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=e1Y%2B7zyjNREHkCMd5JwuaA%3D%3D&position=5&pageNum=18&trk=public_jobs_jserp-result_search-card
454,2023-08-17,Fetch,"Android, Mobile Engineer, Apprenticeship","Chicago, IL",https://www.linkedin.com/jobs/view/android-mobile-engineer-apprenticeship-at-fetch-3714419168?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=f93YdzAJ8v6CofMpaDBZqQ%3D%3D&position=6&pageNum=18&trk=public_jobs_jserp-result_search-card
455,2023-09-23,Motion Recruitment,Full Stack Developer / Chicago / Startup,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-developer-chicago-startup-at-motion-recruitment-3726076585?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=2lMEFRSw8ZwMtAghSxEskA%3D%3D&position=7&pageNum=18&trk=public_jobs_jserp-result_search-card
456,2023-08-22,iTech Solutions,Java Full stack Developer,"Northbrook, IL",https://www.linkedin.com/jobs/view/java-full-stack-developer-at-itech-solutions-3714396970?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=weJ4RAehS4qQRVq9IqcD3g%3D%3D&position=8&pageNum=18&trk=public_jobs_jserp-result_search-card
457,2023-10-02,Motorola Solutions,.NET Developer,"Schaumburg, IL",https://www.linkedin.com/jobs/view/net-developer-at-motorola-solutions-3731414483?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=BHwJ2ICR%2FKaZqzRhIRA7rQ%3D%3D&position=9&pageNum=18&trk=public_jobs_jserp-result_search-card
458,2023-08-29,"ShiftCode Analytics, Inc.",ETL Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/etl-developer-at-shiftcode-analytics-inc-3722408489?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=F%2FEm3LAO%2Fui%2BiKqiLOx2Sw%3D%3D&position=10&pageNum=18&trk=public_jobs_jserp-result_search-card
459,2023-09-21,Michael Page,Data Engineer - Remote,"Chicago, IL",https://www.linkedin.com/jobs/view/data-engineer-remote-at-michael-page-3720313907?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=x7fFaJ0MtF9l%2FQlm2bq13Q%3D%3D&position=11&pageNum=18&trk=public_jobs_jserp-result_search-card
460,2023-08-26,Michael Page,Founding Front End Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/founding-front-end-engineer-at-michael-page-3697774048?refId=ffjxH01Y%2F3i7XAWk7jKJzg%3D%3D&trackingId=8rKWu6l7DdczHr5hKXRhfw%3D%3D&position=12&pageNum=18&trk=public_jobs_jserp-result_search-card
