ID,Date,Company,Title,Location,Link
19,2023-10-09,Voxel51,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-voxel51-3734536472?refId=QoqSub6Nm89CRqCfIrxoSw%3D%3D&trackingId=U%2B4q2rLequ03kp0pfxb2vg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
20,2023-08-25,Adame Services,Machine Learning Engineer,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-adame-services-3700280403?refId=QoqSub6Nm89CRqCfIrxoSw%3D%3D&trackingId=AmH8unBphNwClMLbF8C2tQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
21,2023-03-31,Laksan Technologies,Data Scientist - NLP,"Santa Clara, CA",https://www.linkedin.com/jobs/view/data-scientist-nlp-at-laksan-technologies-3581785763?refId=QoqSub6Nm89CRqCfIrxoSw%3D%3D&trackingId=dyd%2Fup6H8jWXMKVxm9BDwg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
22,2023-10-09,Wispr AI,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-wispr-ai-3730585452?refId=QoqSub6Nm89CRqCfIrxoSw%3D%3D&trackingId=XAl3Tyb8tUY3CAX5lu%2Byvg%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
23,2023-09-12,Tencent,Senior Data Scientist(Campus Recruitment),"Palo Alto, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-campus-recruitment-at-tencent-3711628085?refId=QoqSub6Nm89CRqCfIrxoSw%3D%3D&trackingId=pg6cmaDfFioT%2FKe0Y1sy4g%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
24,2023-09-22,Meta,"Data Scientist, Product Analytics - Monetization","Menlo Park, CA",https://www.linkedin.com/jobs/view/data-scientist-product-analytics-monetization-at-meta-3725829402?refId=QoqSub6Nm89CRqCfIrxoSw%3D%3D&trackingId=Si0cPJGgGcMXrf%2BJe%2FqtcA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
25,2023-09-28,Meta,"Data Scientist, Product Analytics - Monetization","San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-product-analytics-monetization-at-meta-3725769696?refId=QoqSub6Nm89CRqCfIrxoSw%3D%3D&trackingId=D%2FGmSpYLTjCxUt6EOUJX1g%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
26,2023-09-29,Arine,Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-at-arine-3728592859?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=km2jS23mD9WT1695rrpkIA%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card
27,2023-09-13,Walmart,Principal Data Scientist- Optimization,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/principal-data-scientist-optimization-at-walmart-3688106003?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=fJxK8cE3mzRiVGdrvdaSfA%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card
28,2023-07-27,Prealize Health,Senior Data Scientist (US Remote),"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-us-remote-at-prealize-health-3678209550?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=jJB%2BopVy11f0iEZEZLVShg%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card
29,2023-06-23,Descript,Software Engineer - AI/ML,"San Francisco, CA",https://www.linkedin.com/jobs/view/software-engineer-ai-ml-at-descript-3648295510?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=fkEryzsxz8REOmEOkWKpkw%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card
30,2023-07-08,SynergisticIT,Entry level data scientist,"San Jose, CA",https://www.linkedin.com/jobs/view/entry-level-data-scientist-at-synergisticit-3679000922?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=ibWhLxWpJ9bFP1Qf3JYxMg%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card
31,2023-10-04,Render,Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-at-render-3731995065?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=7Bw3UFnZC3YRerpQqdoIow%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card
32,2023-07-13,Tome,Data Science,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-science-at-tome-3686134894?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=c%2FBS4VOgJzih%2Bev2sWwfiA%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card
33,2023-08-16,"Machinify, Inc.",Data Scientist | Analytics,"Palo Alto, CA",https://www.linkedin.com/jobs/view/data-scientist-analytics-at-machinify-inc-3696152895?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=vRV9Hc2E6f5S502MV1Yy4A%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card
34,2023-09-27,inPowered.ai,Senior Data Scientist (Remote),"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-remote-at-inpowered-ai-3728746876?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=xrqxCt%2B3dxf5s1KMb6v%2Fng%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card
35,2023-08-16,"Machinify, Inc.",Machine Learning Engineer,"Palo Alto, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-machinify-inc-3696157515?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=n%2BX6VW6NxR4HswjuknqTrg%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card
36,2023-08-11,"Enterprise Minds, Inc",Machine Learning Software Engineer,"Mountain View, CA",https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-enterprise-minds-inc-3691382333?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=n5x5hQUSlzb60qw3drI%2F0Q%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card
37,2023-09-21,Apple,"AIML - Machine Learning Engineer, Forecasting","Cupertino, CA",https://www.linkedin.com/jobs/view/aiml-machine-learning-engineer-forecasting-at-apple-3664610561?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=foCwxa4UY61NzN%2FpVeZXEw%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card
38,2023-10-03,OSARO,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-osaro-3727734294?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=NFTGCKHDPsyVVhp7Nq86qg%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card
39,2023-03-28,MoTek Technologies,Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-at-motek-technologies-3576843031?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=%2FxpRgfREc0UzunGYyi0cfg%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card
40,2023-09-14,Software Technology Inc.,"Hiring for Data Scientist || Sunnyvale, CA || Remote || Full-Time","San Francisco, CA",https://www.linkedin.com/jobs/view/hiring-for-data-scientist-sunnyvale-ca-remote-full-time-at-software-technology-inc-3716760686?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=8e3hl3aY76A%2Fg9elGxh39A%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card
41,2023-09-18,Industrial Next,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-industrial-next-3719603725?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=2b0b%2FP0IxpLzRNfQ2NT2SA%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card
42,2023-08-31,"RIT Solutions, Inc.",ML Data Scientist,"Santa Clara, CA",https://www.linkedin.com/jobs/view/ml-data-scientist-at-rit-solutions-inc-3701725082?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=QMiGGl7FiJBP%2FHoazNky6g%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card
43,2023-09-27,Soley Therapeutics,Lead ML Data/ Applied Scientist,"South San Francisco, CA",https://www.linkedin.com/jobs/view/lead-ml-data-applied-scientist-at-soley-therapeutics-3729161072?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=pwpHpWlBEoX5EDtpPxDoIg%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card
44,2023-08-28,Liminal,Machine Learning Engineer,"Emeryville, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-liminal-3724868463?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=v1m8BoMwxhQuJ9UBrmdRng%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card
45,2023-08-21,VRK IT Vision Inc.,Senior Data Scientist,"Oakland, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-at-vrk-it-vision-inc-3696334865?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=kVwnUpqzndnvAC2KkUUDmg%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card
46,2023-06-05,PicnicHealth,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-picnichealth-3625992325?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=3mRH%2FP5bnE5CYLu43cCfKA%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card
47,2023-06-05,Happy Elements,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-happy-elements-3649275449?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=qHR%2Foag%2FjwY%2BW5lvm9%2F5Ew%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card
48,2023-08-10,SynergisticIT,Entry Level Data Scientist,"San Jose, CA",https://www.linkedin.com/jobs/view/entry-level-data-scientist-at-synergisticit-3688126841?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=yLErihpTuJo%2FQkdojinELQ%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card
49,2023-10-03,Abbott,Data Scientist,"Alameda, CA",https://www.linkedin.com/jobs/view/data-scientist-at-abbott-3722001670?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=Q7T%2FCQ56CTjSA8OfrSHJvw%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card
50,2022-12-22,Grid,Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-at-grid-3435990589?refId=w2XMQBNjmGN5OOuFPhh0Hw%3D%3D&trackingId=GFiUxjy8nqQYIYenxqjXzQ%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card
51,2023-05-28,BioMap,Machine Learning Engineer/Scientist -- Protein Design,"Menlo Park, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-scientist-protein-design-at-biomap-3641798169?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=LZm5I%2BXKDmHQSihD1UBgGw%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card
52,2023-10-10,Adobe,Machine Learning Engineer,"San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-adobe-3659949155?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=tQsii6KgHzKL1pwhOfZu1A%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card
53,2023-04-13,Amtex Systems Inc.,Data Scientist,"San Jose, CA",https://www.linkedin.com/jobs/view/data-scientist-at-amtex-systems-inc-3564973152?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=UIluuHWtp9wAoLxtLXQTrQ%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card
54,2023-07-10,Tencent,Associate Data Scientist,"Palo Alto, CA",https://www.linkedin.com/jobs/view/associate-data-scientist-at-tencent-3659000903?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=miSZ53P3u7HixtFASXlcPQ%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card
55,2023-05-11,SynergisticIT,Entry Level Data Scientist,"Fremont, CA",https://www.linkedin.com/jobs/view/entry-level-data-scientist-at-synergisticit-3622574214?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=BMxoi7OPwwONvDBgIServw%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card
56,2023-03-23,Refuel,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-refuel-3566969247?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=hC%2FjZEgjWiP1%2FINvMvXqmA%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card
57,2023-10-01,Apple,"Machine Learning Engineer - SIML, ISE","Cupertino, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-siml-ise-at-apple-3690199773?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=uz%2F3ykrOWkmPRNii8ukLPg%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card
58,2023-07-26,Forge,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-forge-3675321782?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=K1uEjcw1ziPJ%2FBY%2FkshDAw%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card
59,2023-08-17,Biogensys,"Data Scientist - Oakland, CA - (Only W2 Candidates)","Oakland, CA",https://www.linkedin.com/jobs/view/data-scientist-oakland-ca-only-w2-candidates-at-biogensys-3693336972?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=G7xYL6KpmgPIw0i009FVGQ%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card
60,2023-03-28,MoTek Technologies,Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-at-motek-technologies-3576836904?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=hAwGTI4V4L0aGAdPMJfMOA%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card
61,2023-08-25,Greylock,Sr. Data Scientist (NLP),San Francisco Bay Area,https://www.linkedin.com/jobs/view/sr-data-scientist-nlp-at-greylock-3681443687?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=89kRPWpFe1PNEPK5jo4Cqg%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card
62,2023-08-25,TeachFX,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-teachfx-3704260243?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=gfv2r1dFaFom6Z4PcrE40Q%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card
63,2023-03-28,MoTek Technologies,Data Scientist,"Mountain View, CA",https://www.linkedin.com/jobs/view/data-scientist-at-motek-technologies-3576835897?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=n59fzj5pg%2Faj6F5wR%2Fzcwg%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card
64,2023-08-02,The Sourcery,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-the-sourcery-3680370266?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=QefzhC2KnsprXLTa2ou4ag%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card
65,2023-10-04,ecocareers,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-ecocareers-3733196069?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=p6eUFwWlmboUzsRBh8Elwg%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card
66,2023-08-01,DeepRoute.ai,"Machine Learning Engineer, Planning, Prediction and Control","Fremont, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-planning-prediction-and-control-at-deeproute-ai-3682226450?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=GbCvE5SPVhBnKuZi5iTvhw%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card
67,2023-10-09,Wispr AI,Machine Learning Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-scientist-at-wispr-ai-3730582742?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=%2F0499wkCLoysZclhtLmbSA%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card
68,2023-09-18,Apple,Machine Learning Engineer - Apple Vision Pro,"Cupertino, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-apple-vision-pro-at-apple-3640308984?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=nHcukfPW0QkpTlFa3ltSJQ%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card
69,2023-07-22,Stripe,"Data Scientist, Growth","San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-growth-at-stripe-3671622187?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=ZynLPSYacMIIJnFd4vRFlw%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card
70,2023-08-16,Tome,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-tome-3696157896?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=kLJ5z2sDRZBN4i7fflg2eA%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card
71,2023-09-22,Apple,Machine Learning Engineer- MSI,"Cupertino, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-msi-at-apple-3721112917?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=t2f4%2FL9zld0a1tsHVnzAng%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card
72,2022-09-18,TWO,Engineer - Machine Learning,"Silicon Valley, CA",https://www.linkedin.com/jobs/view/engineer-machine-learning-at-two-3307333329?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=zYnjbg4AIi%2BR%2BoWBEDfsZQ%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card
73,2023-09-25,Amazon Fashion,"Data Scientist, Amazon Fashion","Sunnyvale, CA",https://www.linkedin.com/jobs/view/data-scientist-amazon-fashion-at-amazon-fashion-3728044825?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=0IA1ZRGUmjbJ6kB3E49etQ%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card
74,2023-07-08,Info Way Solutions,Data Scientist,"Fremont, CA",https://www.linkedin.com/jobs/view/data-scientist-at-info-way-solutions-3679078113?refId=l9Pun%2BBrYwFS1rwgdOBaqQ%3D%3D&trackingId=nIws5CNTOmMKxNOkQJVx9Q%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card
75,2023-09-02,Unit21,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-unit21-3707976177?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=3PEy0XGXQhl%2B8mneRvJefA%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card
76,2023-05-11,Perfict,Data Scientist,"Concord, CA",https://www.linkedin.com/jobs/view/data-scientist-at-perfict-3622585298?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=HI0Y4lXvn6TPMkNQRZyICA%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card
77,2023-09-15,"HireIO, Inc.",Senior Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-hireio-inc-3722009970?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=HrZhHG11zF7yZhAzXoTdPg%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card
78,2023-09-22,Vocode,Research/ML Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/research-ml-engineer-at-vocode-3724862939?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=GhsqS3eFMihT1CGsp%2BNPBw%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card
79,2023-06-05,Veryfi,Data Scientist - Fraud Detection,"San Mateo, CA",https://www.linkedin.com/jobs/view/data-scientist-fraud-detection-at-veryfi-3625992284?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=34aNVL9wSs1spm8fD53JiQ%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card
80,2023-10-06,H2O.ai,Data Science Specialist Temporary,"Mountain View, CA",https://www.linkedin.com/jobs/view/data-science-specialist-temporary-at-h2o-ai-3735220505?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=JuvvYKqw%2BdkyTr26hOLvvg%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card
81,2023-09-27,Merge,Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-at-merge-3727501334?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=zi7PWt12PcUSfxWkLaVLPw%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card
82,2023-09-27,Abbott,"Data Scientist, Data Strategy and Analytics","Alameda, CA",https://www.linkedin.com/jobs/view/data-scientist-data-strategy-and-analytics-at-abbott-3651423829?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=BVuJJ6KqkhZK%2BDBkKLbYCA%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card
83,2023-09-20,Imagry,Machine Learning Engineer,"San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-imagry-3718278443?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=fTXIbvD7Q1%2FPxE1G%2FH4Dsw%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card
84,2023-08-31,MindPal,Machine Learning Developer,"San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-developer-at-mindpal-3708511231?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=haRq3tBljhuvi5Eru6ThFw%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card
85,2023-03-28,MoTek Technologies,Data Scientist,"Mountain View, CA",https://www.linkedin.com/jobs/view/data-scientist-at-motek-technologies-3576834785?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=k27sTL66AeVkC4l0n%2FUGNQ%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card
86,2023-06-22,Scribe Therapeutics,Data Scientist/Sr. Data Scientist,"Alameda, CA",https://www.linkedin.com/jobs/view/data-scientist-sr-data-scientist-at-scribe-therapeutics-3666181164?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=GJRgACBqkfEoq40fWKxJ6g%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card
87,2023-09-25,Apple,"Software Engineer, Robotics ML Engineer - SPG","Cupertino, CA",https://www.linkedin.com/jobs/view/software-engineer-robotics-ml-engineer-spg-at-apple-3604578861?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=A9t7RJCz8an6JMbg2tmG9g%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card
88,2023-03-28,MoTek Technologies,Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-at-motek-technologies-3576839423?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=GPZ5RB9hXr%2BuwAzK7UhyZw%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card
89,2023-09-29,Niktor,"Generative AI Data Scientist / Architect :: Santa Clara, CA","Santa Clara, CA",https://www.linkedin.com/jobs/view/generative-ai-data-scientist-architect-santa-clara-ca-at-niktor-3729239057?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=eLIbmfYbY8kXqdkILhgIrQ%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card
90,2023-03-28,MoTek Technologies,Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-at-motek-technologies-3576843068?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=QiGnXPeTZM6HqKZN%2B%2BwzfQ%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card
91,2023-10-01,Apple,Machine Learning Engineer - DI Optimization - Ad Platforms,"Cupertino, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-di-optimization-ad-platforms-at-apple-3675807692?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=x6FUy8BqdFG4sororSzLJQ%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card
92,2023-03-28,MoTek Technologies,Data Scientist,"Redwood City, CA",https://www.linkedin.com/jobs/view/data-scientist-at-motek-technologies-3576842307?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=J20drWU6KE%2BhtTmgljyo1g%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card
93,2023-03-28,MoTek Technologies,Data Scientist,"Palo Alto, CA",https://www.linkedin.com/jobs/view/data-scientist-at-motek-technologies-3576837515?refId=N4apRKFKYPlvKQ%2B4grtLxw%3D%3D&trackingId=2%2BDrzcfyXpSpFcO%2FmyG2zQ%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card
